spark.executor.cores,spark.executor.memory,spark.executor.instances,hibench.default.map.parallelism,spark.memory.offHeap.enabled,MB.spark.memory.offHeap.size,spark.memory.fraction,spark.memory.storageFraction,Size.spark.shuffle.file.buffer,spark.speculation,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,MB.spark.broadcast.blockSize,spark.io.compression.codec,Size.spark.io.compression.3.blockSize,Size.spark.io.compression.1.blockSize,spark.kryo.referenceTracking,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.serializerss,exec_time,App,App_id,input_size
13,13,14,40,1,226,0.984375,0.671875,116,0,124,690,907,2.875,0.15625,29,3,116,61,1,848,5,373,1353125,8,1,1,0,0,1,1063306,bayes,application_1552545431827_10292,bigdata
5,15,46,27,0,40,0.828125,0.828125,29,1,21,971,597,2.125,0.59375,21,2,108,53,0,1328,76,120,1384375,8,1,1,0,1,1,1699692,bayes,application_1552545431827_10355,bigdata
11,34,26,48,1,535,0.578125,0.578125,92,0,84,521,102,4.125,0.09375,84,3,45,116,1,560,13,345,1334375,4,0,0,1,0,2,2382285,bayes,application_1552545431827_10473,bigdata
8,6,36,38,0,783,0.703125,0.953125,124,0,116,746,350,3.125,0.84375,116,2,13,21,0,944,45,232,1359375,6,0,1,0,0,2,1903264,bayes,application_1552545431827_10652,bigdata
14,25,16,17,1,288,0.953125,0.703125,61,1,53,296,845,1.125,0.34375,53,1,76,84,1,1712,108,457,1309375,1,1,0,1,1,1,1310457,bayes,application_1552545431827_10796,bigdata
6,20,41,32,0,659,0.640625,0.640625,13,0,68,409,721,1.625,0.96875,37,3,29,68,1,752,124,289,1396875,7,1,0,1,1,2,2209949,bayes,application_1552545431827_10883,bigdata
13,39,21,11,1,164,0.890625,0.890625,76,1,5,859,226,3.625,0.46875,100,1,92,5,0,1520,61,64,1346875,2,0,1,0,0,1,2104991,bayes,application_1552545431827_10996,bigdata
3,10,31,22,0,412,0.765625,0.515625,108,1,37,184,474,4.625,0.71875,68,1,124,100,1,1904,29,401,1371875,9,0,0,1,0,1,1825717,bayes,application_1552545431827_11162,bigdata
9,29,11,43,1,907,0.515625,0.765625,45,0,100,634,969,2.625,0.21875,5,2,61,37,0,1136,92,176,1321875,5,1,1,0,1,2,2514235,bayes,application_1552545431827_11271,bigdata
6,18,31,9,1,149,0.6953125,0.7265625,35,0,110,198,272,4.8125,0.078125,7,1,90,82,0,1448,23,352,1357812,2,1,1,0,1,2,1939475,bayes,application_1552545431827_11426,bigdata
12,37,11,30,0,644,0.9453125,0.9765625,98,1,47,648,767,2.8125,0.578125,70,3,27,19,1,680,86,127,1307812,7,0,0,1,0,1,2439340,bayes,application_1552545431827_11538,bigdata
3,9,41,41,1,891,0.8203125,0.6015625,66,1,15,423,520,1.8125,0.328125,102,2,59,114,0,1064,118,464,1382812,5,0,1,0,0,1,1624369,bayes,application_1552545431827_11739,bigdata
9,28,21,20,0,396,0.5703125,0.8515625,3,0,78,873,25,3.8125,0.828125,39,1,122,51,1,1832,55,239,1332812,9,1,0,1,1,2,2532614,bayes,application_1552545431827_11822,bigdata
4,23,36,46,1,520,0.7578125,0.7890625,51,1,63,760,396,3.3125,0.453125,55,3,43,35,1,872,39,71,1370312,3,1,0,1,1,1,2074850,bayes,application_1552545431827_12002,bigdata
11,42,16,25,0,25,0.5078125,0.5390625,114,0,126,310,891,1.3125,0.953125,118,1,106,98,0,1640,102,296,1320312,8,0,1,0,0,2,2355818,bayes,application_1552545431827_12153,bigdata
8,13,46,15,1,272,0.6328125,0.9140625,82,0,94,985,644,2.3125,0.203125,86,3,74,3,1,2024,70,183,1395312,1,0,0,1,0,2,1723455,bayes,application_1552545431827_12307,bigdata
14,32,26,36,0,767,0.8828125,0.6640625,19,1,31,535,149,4.3125,0.703125,23,2,11,66,0,1256,7,408,1345312,6,1,1,0,1,1,2998853,bayes,application_1552545431827_12414,bigdata
4,35,33,12,1,953,0.7890625,0.8203125,122,0,118,254,334,4.5625,0.015625,31,1,19,74,1,1736,78,211,1314062,5,1,1,0,0,1,5624053,bayes,application_1552545431827_12630,bigdata
10,16,13,33,0,458,0.5390625,0.5703125,59,1,55,704,829,2.5625,0.515625,94,2,82,11,0,968,15,436,1364062,1,0,0,1,1,2,1657999,bayes,application_1552545431827_13005,bigdata
7,25,43,44,1,211,0.6640625,0.9453125,27,1,23,479,582,1.5625,0.265625,126,3,114,106,1,584,47,99,1339062,7,0,1,0,1,2,2074327,bayes,application_1552545431827_13140,bigdata
13,6,23,23,0,706,0.9140625,0.6953125,90,0,86,929,87,3.5625,0.765625,63,2,51,43,0,1352,110,324,1389062,3,1,0,1,0,1,1459863,bayes,application_1552545431827_13250,bigdata
8,40,28,49,1,334,0.7265625,0.6328125,106,1,39,592,458,3.0625,0.390625,47,2,98,59,0,1160,126,492,1301562,9,1,0,1,0,2,2526719,bayes,application_1552545431827_13359,bigdata
15,21,8,28,0,829,0.9765625,0.8828125,43,0,102,142,953,1.0625,0.890625,110,3,35,122,1,1928,63,267,1351562,4,0,1,0,1,1,980026,bayes,application_1552545431827_13520,bigdata
5,30,38,17,1,582,0.8515625,0.5078125,11,0,70,817,706,2.0625,0.140625,78,1,3,27,0,1544,31,380,1326562,6,0,0,1,1,1,5085980,bayes,application_1552545431827_13576,bigdata
12,11,18,38,0,87,0.6015625,0.7578125,74,1,7,367,211,4.0625,0.640625,15,3,66,90,1,776,94,155,1376562,2,1,1,0,0,2,1446206,bayes,application_1552813854868_0029,bigdata
6,24,22,24,1,984,0.6171875,0.5234375,102,1,98,845,798,3.6875,0.609375,11,2,126,126,1,920,3,253,1398437,4,0,0,0,1,1,2207661,bayes,application_1552813854868_0095,bigdata
12,5,42,45,0,489,0.8671875,0.7734375,39,0,35,395,303,1.6875,0.109375,74,3,63,63,0,1688,66,478,1348437,8,1,1,1,0,2,1932724,bayes,application_1552813854868_0283,bigdata
9,34,12,34,1,242,0.9921875,0.6484375,7,0,3,620,56,2.6875,0.859375,106,1,31,94,1,1304,98,141,1373437,1,1,0,0,0,2,3069938,bayes,application_1552813854868_0413,bigdata
15,15,32,13,0,737,0.7421875,0.8984375,70,1,66,170,551,4.6875,0.359375,43,3,94,31,0,536,35,366,1323437,6,0,1,1,1,1,1325191,bayes,application_1552813854868_0619,bigdata
7,29,27,29,1,365,0.9296875,0.9609375,118,0,51,507,922,4.1875,0.984375,59,1,15,15,0,1880,51,422,1385937,3,0,1,1,1,2,4159389,bayes,application_1552813854868_0711,bigdata
14,10,47,8,0,860,0.6796875,0.7109375,55,1,114,957,427,2.1875,0.484375,122,2,78,78,1,1112,114,197,1335937,7,1,0,0,0,1,1656338,bayes,application_1552813854868_1007,bigdata
4,38,17,19,1,613,0.5546875,0.8359375,23,1,82,282,180,1.1875,0.734375,90,3,110,47,0,728,82,310,1360937,5,1,1,1,0,1,4345591,bayes,application_1552813854868_1124,bigdata
10,19,37,40,0,118,0.8046875,0.5859375,86,0,19,732,675,3.1875,0.234375,27,2,47,110,1,1496,19,85,1310937,9,0,0,0,1,2,1699789,bayes,application_1552813854868_1376,bigdata
8,7,24,27,1,180,0.8984375,0.9296875,63,1,122,901,860,3.9375,0.546875,19,3,55,102,0,632,90,282,1329687,9,0,0,0,0,2,1560514,bayes,application_1552813854868_1507,bigdata
14,26,44,48,0,675,0.6484375,0.6796875,126,0,59,451,365,1.9375,0.046875,82,1,118,39,1,1400,27,57,1379687,4,1,1,1,1,1,2318007,bayes,application_1552813854868_1587,bigdata
5,17,14,37,1,922,0.5234375,0.8046875,94,0,27,676,118,2.9375,0.796875,114,1,86,70,0,1784,59,394,1304687,7,1,0,0,1,1,2672435,bayes,application_1552813854868_1768,bigdata
11,36,34,16,0,427,0.7734375,0.5546875,31,1,90,226,613,4.9375,0.296875,51,2,23,7,1,1016,122,169,1354687,2,0,1,1,0,2,2275659,bayes,application_1552813854868_1948,bigdata
3,12,19,32,1,551,0.5859375,0.6171875,47,0,43,339,984,4.4375,0.921875,35,2,70,23,1,1592,106,113,1342187,5,0,1,1,0,1,2337499,bayes,application_1552813854868_2087,bigdata
10,31,39,11,0,56,0.8359375,0.8671875,110,1,106,789,489,2.4375,0.421875,98,3,7,86,0,824,43,338,1392187,1,1,0,0,1,2,2726549,bayes,application_1552813854868_2252,bigdata
6,22,9,21,1,303,0.9609375,0.7421875,78,1,74,114,242,1.4375,0.671875,66,2,39,55,1,1208,11,225,1317187,8,1,1,1,1,2,2102905,bayes,application_1552813854868_2398,bigdata
13,41,29,42,0,798,0.7109375,0.9921875,15,0,11,564,737,3.4375,0.171875,3,1,102,118,0,1976,74,450,1367187,3,0,0,0,0,1,2114060,bayes,application_1552813854868_2509,bigdata
8,27,17,23,0,574,0.58984375,0.94921875,44,0,89,557,404,3.65625,0.8828125,4,2,28,111,1,1196,44,362,1380468,7,1,1,1,0,2,2428087,bayes,application_1552813854868_2634,bigdata
14,8,37,44,1,79,0.83984375,0.69921875,107,1,26,107,899,1.65625,0.3828125,67,1,91,48,0,1964,107,137,1330468,2,0,0,0,1,1,1548505,bayes,application_1552813854868_2815,bigdata
4,37,27,33,0,327,0.96484375,0.82421875,75,1,58,782,651,2.65625,0.6328125,99,2,123,79,1,1580,75,475,1355468,9,0,1,1,1,1,4937804,bayes,application_1552813854868_2917,bigdata
11,18,47,12,1,822,0.71484375,0.57421875,12,0,121,332,156,4.65625,0.1328125,36,3,60,16,0,812,12,250,1305468,4,1,0,0,0,2,1656690,bayes,application_1552813854868_3195,bigdata
3,32,12,39,0,203,0.90234375,0.51171875,60,1,10,219,280,4.15625,0.5078125,52,3,107,32,0,1772,28,81,1392968,8,1,0,0,0,1,8505980,bayes,application_1552813854868_3279,bigdata
9,13,32,18,1,698,0.65234375,0.76171875,123,0,73,669,775,2.15625,0.0078125,115,2,44,95,1,1004,91,306,1342968,3,0,1,1,1,2,1547107,bayes,application_1552813854868_3924,bigdata
6,42,22,28,0,945,0.52734375,0.63671875,91,0,105,444,528,1.15625,0.7578125,83,3,12,64,0,620,123,194,1367968,5,0,0,0,1,2,3023493,bayes,application_1552813854868_4031,bigdata
13,23,42,49,1,450,0.77734375,0.88671875,28,1,42,894,33,3.15625,0.2578125,20,1,75,127,1,1388,60,419,1317968,1,1,1,1,0,1,1647436,bayes,application_1552813854868_4216,bigdata
5,6,10,20,0,265,0.93359375,0.60546875,115,0,65,725,466,3.90625,0.9453125,28,3,83,119,0,716,115,166,1349218,2,1,1,1,1,1,2314658,bayes,application_1552813854868_4340,bigdata
12,25,30,41,1,760,0.68359375,0.85546875,52,1,2,275,961,1.90625,0.4453125,91,2,20,56,1,1484,52,391,1399218,6,0,0,0,0,2,1429708,bayes,application_1552813854868_4525,bigdata
8,15,20,31,0,512,0.55859375,0.73046875,20,1,34,950,713,2.90625,0.6953125,123,1,52,87,0,1868,20,53,1324218,4,0,1,1,0,2,1738151,bayes,application_1552813854868_4646,bigdata
15,34,40,10,1,17,0.80859375,0.98046875,83,0,97,500,218,4.90625,0.1953125,60,2,115,24,1,1100,83,278,1374218,8,1,0,0,1,1,2456370,bayes,application_1552813854868_4767,bigdata
7,11,15,36,0,883,0.62109375,0.91796875,99,1,18,163,342,4.40625,0.5703125,44,1,36,8,1,1292,67,447,1336718,5,1,0,0,1,2,1740051,bayes,application_1552813854868_4969,bigdata
13,30,35,15,1,388,0.87109375,0.66796875,36,0,81,613,837,2.40625,0.0703125,107,3,99,71,0,524,4,222,1386718,9,0,1,1,0,1,3183653,bayes,application_1552813854868_5079,bigdata
4,20,25,26,0,141,0.99609375,0.79296875,4,0,113,388,590,1.40625,0.8203125,75,2,67,40,1,908,36,334,1311718,3,0,0,0,0,1,2020971,bayes,application_1552813854868_5306,bigdata
10,39,45,47,1,636,0.74609375,0.54296875,67,1,50,838,95,3.40625,0.3203125,12,1,4,103,0,1676,99,109,1361718,7,1,1,1,1,2,2556666,bayes,application_1552813854868_5447,bigdata
4,14,46,16,0,296,0.73046875,0.80859375,111,1,85,360,930,4.78125,0.4140625,16,1,64,67,0,1532,64,236,1364843,7,0,0,1,0,1,2589557,bayes,application_1552813854868_5625,bigdata
11,33,26,37,1,791,0.98046875,0.55859375,48,0,22,810,435,2.78125,0.9140625,79,3,127,4,1,764,127,461,1314843,3,1,1,0,1,2,3149029,bayes,application_1552813854868_5798,bigdata
7,5,36,48,0,543,0.85546875,0.93359375,16,0,54,135,187,1.78125,0.1640625,111,2,95,99,0,1148,95,123,1389843,5,1,0,1,1,2,1334914,bayes,application_1552813854868_6047,bigdata
14,24,16,27,1,48,0.60546875,0.68359375,79,1,117,585,682,3.78125,0.6640625,48,3,32,36,1,1916,32,348,1339843,1,0,1,0,0,1,2034434,bayes,application_1552813854868_6145,bigdata
9,19,41,43,0,914,0.79296875,0.74609375,127,0,6,922,806,3.28125,0.0390625,64,3,79,52,1,572,16,405,1352343,6,0,1,0,0,2,1775990,bayes,application_1552813854868_6283,bigdata
15,38,21,22,1,419,0.54296875,0.99609375,64,1,69,472,311,1.28125,0.5390625,127,1,16,115,0,1340,79,180,1302343,2,1,0,1,1,1,1801887,bayes,application_1552813854868_6394,bigdata
6,10,31,11,0,172,0.66796875,0.62109375,32,1,101,697,64,2.28125,0.2890625,95,1,48,20,1,1724,111,292,1377343,9,1,1,0,1,1,1484342,bayes,application_1552813854868_6495,bigdata
12,29,11,32,1,667,0.91796875,0.87109375,95,0,38,247,559,4.28125,0.7890625,32,2,111,83,0,956,48,67,1327343,4,0,0,1,0,2,2993743,bayes,application_1552813854868_6588,bigdata
6,36,38,14,0,605,0.76171875,0.65234375,56,1,77,528,992,4.53125,0.4765625,24,1,119,91,1,2012,103,320,1308593,5,0,0,1,1,2,3280528,bayes,application_1552813854868_6864,bigdata
13,17,18,35,1,110,0.51171875,0.90234375,119,0,14,978,497,2.53125,0.9765625,87,2,56,28,0,1244,40,95,1358593,9,1,1,0,0,1,1888572,bayes,application_1552813854868_7123,bigdata
3,26,28,45,0,358,0.63671875,0.52734375,87,0,46,303,249,1.53125,0.2265625,119,3,24,123,1,860,8,433,1333593,2,1,0,1,0,1,5982880,bayes,application_1552813854868_7239,bigdata
10,7,8,24,1,853,0.88671875,0.77734375,24,1,109,753,744,3.53125,0.7265625,56,1,87,60,0,1628,71,208,1383593,7,0,1,0,1,2,2228547,bayes,application_1552813854868_7689,bigdata
5,40,43,40,0,234,0.69921875,0.83984375,40,0,30,866,868,3.03125,0.1015625,40,2,8,44,0,1052,87,151,1321093,1,0,1,0,1,1,3671320,bayes,application_1552813854868_7866,bigdata
11,21,23,19,1,729,0.94921875,0.58984375,103,1,93,416,373,1.03125,0.6015625,103,1,71,107,1,1820,24,376,1371093,6,1,0,1,0,2,1451409,bayes,application_1552813854868_8171,bigdata
8,31,33,8,0,976,0.82421875,0.96484375,71,1,125,641,126,2.03125,0.3515625,71,2,103,12,0,1436,56,264,1346093,4,1,1,0,0,2,2872705,bayes,application_1552813854868_8259,bigdata
15,12,13,29,1,481,0.57421875,0.71484375,8,0,62,191,621,4.03125,0.8515625,8,3,40,75,1,668,119,489,1396093,8,0,0,1,1,1,1562734,bayes,application_1552813854868_8465,bigdata
4,34,34,21,1,713,0.64453125,0.78515625,10,0,56,655,141,2.46875,0.9609375,6,3,65,62,1,1940,62,102,1335156,6,0,0,1,1,1,4995706,bayes,application_1552813854868_8587,bigdata
11,15,14,42,0,218,0.89453125,0.53515625,73,1,119,205,636,4.46875,0.4609375,69,2,2,125,0,1172,125,327,1385156,1,1,1,0,0,2,1102082,bayes,application_1552813854868_8890,bigdata
7,24,44,31,1,466,0.76953125,0.91015625,105,1,87,880,883,3.46875,0.7109375,101,3,34,30,1,788,93,215,1310156,8,1,0,1,0,2,1883149,bayes,application_1552813854868_8975,bigdata
14,5,24,10,0,961,0.51953125,0.66015625,42,0,24,430,388,1.46875,0.2109375,38,1,97,93,0,1556,30,440,1360156,4,0,1,0,1,1,1908967,bayes,application_1552813854868_9120,bigdata
6,39,29,37,1,95,0.83203125,0.72265625,26,1,103,317,17,1.96875,0.5859375,54,2,50,77,0,980,14,383,1347656,9,0,1,0,1,2,3219421,bayes,application_1552813854868_9230,bigdata
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,24,28,29,0,505,0.75,0.75,65,0,65,550,505,3,0.5,65,1,65,65,0,1280,65,275,1350000,5,0,0,0,0,2,2731311,bayes,application_1553590289946_0028,bigdata_2
6,14,18,39,0,752,0.875,0.625,96,1,96,325,752,4,0.25,96,3,96,33,0,1664,96,162,1325000,3,1,0,0,1,2,3709156,bayes,application_1553590289946_0171,bigdata_2
12,33,38,18,1,257,0.625,0.875,33,0,33,775,257,2,0.75,33,2,33,96,1,896,33,387,1375000,7,0,1,1,0,1,3538418,bayes,application_1553590289946_0327,bigdata_2
7,9,13,44,0,628,0.9375,0.9375,17,1,80,662,133,2.5,0.375,49,1,112,112,1,1472,49,331,1312500,4,0,1,1,0,2,4034373,bayes,application_1553590289946_0510,bigdata_2
14,28,33,23,1,133,0.6875,0.6875,80,0,17,212,628,4.5,0.875,112,3,49,49,0,704,112,106,1362500,8,1,0,0,1,1,3601754,bayes,application_1553590289946_0718,bigdata_2
4,19,23,13,0,381,0.5625,0.8125,112,0,49,887,876,3.5,0.125,80,2,17,80,1,1088,80,443,1337500,2,1,1,1,1,1,4427568,bayes,application_1553590289946_0925,bigdata_2
11,38,43,34,1,876,0.8125,0.5625,49,1,112,437,381,1.5,0.625,17,1,80,17,0,1856,17,218,1387500,6,0,0,0,0,2,4541618,bayes,application_1553590289946_1157,bigdata_2
7,26,15,10,0,814,0.96875,0.90625,88,0,25,268,71,1.25,0.0625,25,2,72,25,1,992,88,471,1368750,7,0,0,0,1,2,6255037,bayes,application_1553590289946_1441,bigdata_2
13,7,35,31,1,319,0.71875,0.65625,25,1,88,718,566,3.25,0.5625,88,3,9,88,0,1760,25,246,1318750,2,1,1,1,0,1,3459071,bayes,application_1553590289946_1749,bigdata_2
3,35,25,42,0,71,0.59375,0.78125,57,1,120,493,814,4.25,0.3125,120,1,41,57,1,1376,57,359,1393750,9,1,0,0,0,1,9626027,bayes,application_1553590289946_1980,bigdata_2
10,16,45,21,1,566,0.84375,0.53125,120,0,57,943,319,2.25,0.8125,57,3,104,120,0,608,120,134,1343750,4,0,1,1,1,2,3725742,bayes,application_1553590289946_2496,bigdata_2
5,31,10,47,0,443,0.53125,0.59375,72,1,72,606,195,2.75,0.4375,41,1,57,104,0,1952,104,190,1356250,8,0,1,1,1,1,6485697,bayes,application_1553590289946_2715,bigdata_2
11,12,30,26,1,938,0.78125,0.84375,9,0,9,156,690,4.75,0.9375,104,2,120,41,1,1184,41,415,1306250,3,1,0,0,0,2,3796652,bayes,application_1553590289946_3134,bigdata_2
8,40,20,15,0,690,0.90625,0.71875,41,0,41,831,938,3.75,0.1875,72,3,88,72,0,800,9,78,1381250,6,1,1,1,0,2,6605712,bayes,application_1553590289946_3331,bigdata_2
15,21,40,36,1,195,0.65625,0.96875,104,1,104,381,443,1.75,0.6875,9,2,25,9,1,1568,72,303,1331250,1,0,0,0,1,1,3574803,bayes,application_1553590289946_3741,bigdata_2
9,37,39,25,0,845,0.671875,0.734375,68,1,13,803,535,2.375,0.53125,13,1,37,45,1,1808,21,429,1340625,4,1,1,0,0,2,3710601,bayes,application_1553590289946_3953,bigdata_2
15,18,19,46,1,350,0.921875,0.984375,5,0,76,353,40,4.375,0.03125,76,2,100,108,0,1040,84,204,1390625,9,0,0,1,1,1,4142741,bayes,application_1553590289946_4145,bigdata_2
5,27,29,35,0,102,0.796875,0.609375,37,0,108,578,288,3.375,0.78125,108,3,68,13,1,656,116,317,1315625,2,0,1,0,1,1,6674324,bayes,application_1553590289946_4373,bigdata_2
12,8,9,14,1,597,0.546875,0.859375,100,1,45,128,783,1.375,0.28125,45,1,5,76,0,1424,53,92,1365625,6,1,0,1,0,2,2823957,bayes,application_1553590289946_4776,bigdata_2
4,41,44,30,0,474,0.859375,0.796875,84,0,92,465,659,1.875,0.90625,61,2,84,92,0,1232,37,260,1328125,1,1,0,1,0,1,8870328,bayes,application_1553590289946_4937,bigdata_2
10,22,24,9,1,969,0.609375,0.546875,21,1,29,915,164,3.875,0.40625,124,3,21,29,1,2000,100,485,1378125,5,0,1,0,1,2,3095742,bayes,application_1553590289946_5353,bigdata_2
7,32,34,19,0,721,0.734375,0.921875,53,1,61,240,412,4.875,0.65625,92,1,53,124,0,1616,68,148,1303125,3,0,0,1,1,2,4292148,bayes,application_1553590289946_5515,bigdata_2
13,13,14,40,1,226,0.984375,0.671875,116,0,124,690,907,2.875,0.15625,29,3,116,61,1,848,5,373,1353125,8,1,1,0,0,1,4088911,bayes,application_1553590289946_5730,bigdata_2
5,15,46,27,0,40,0.828125,0.828125,29,1,21,971,597,2.125,0.59375,21,2,108,53,0,1328,76,120,1384375,8,1,1,0,1,1,3680747,bayes,application_1553590289946_5987,bigdata_2
11,34,26,48,1,535,0.578125,0.578125,92,0,84,521,102,4.125,0.09375,84,3,45,116,1,560,13,345,1334375,4,0,0,1,0,2,3580511,bayes,application_1553590289946_6185,bigdata_2
8,6,36,38,0,783,0.703125,0.953125,124,0,116,746,350,3.125,0.84375,116,2,13,21,0,944,45,232,1359375,6,0,1,0,0,2,3556348,bayes,application_1553590289946_6379,bigdata_2
14,25,16,17,1,288,0.953125,0.703125,61,1,53,296,845,1.125,0.34375,53,1,76,84,1,1712,108,457,1309375,1,1,0,1,1,1,3310448,bayes,application_1553590289946_6580,bigdata_2
6,20,41,32,0,659,0.640625,0.640625,13,0,68,409,721,1.625,0.96875,37,3,29,68,1,752,124,289,1396875,7,1,0,1,1,2,3400487,bayes,application_1553590289946_6820,bigdata_2
13,39,21,11,1,164,0.890625,0.890625,76,1,5,859,226,3.625,0.46875,100,1,92,5,0,1520,61,64,1346875,2,0,1,0,0,1,5727505,bayes,application_1553590289946_7027,bigdata_2
3,10,31,22,0,412,0.765625,0.515625,108,1,37,184,474,4.625,0.71875,68,1,124,100,1,1904,29,401,1371875,9,0,0,1,0,1,3012227,bayes,application_1553590289946_7328,bigdata_2
9,29,11,43,1,907,0.515625,0.765625,45,0,100,634,969,2.625,0.21875,5,2,61,37,0,1136,92,176,1321875,5,1,1,0,1,2,3599082,bayes,application_1553590289946_7528,bigdata_2
6,18,31,9,1,149,0.6953125,0.7265625,35,0,110,198,272,4.8125,0.078125,7,1,90,82,0,1448,23,352,1357812,2,1,1,0,1,2,3269489,bayes,application_1553590289946_7735,bigdata_2
12,37,11,30,0,644,0.9453125,0.9765625,98,1,47,648,767,2.8125,0.578125,70,3,27,19,1,680,86,127,1307812,7,0,0,1,0,1,6087339,bayes,application_1553590289946_7896,bigdata_2
3,9,41,41,1,891,0.8203125,0.6015625,66,1,15,423,520,1.8125,0.328125,102,2,59,114,0,1064,118,464,1382812,5,0,1,0,0,1,3241926,bayes,application_1553590289946_8232,bigdata_2
9,28,21,20,0,396,0.5703125,0.8515625,3,0,78,873,25,3.8125,0.828125,39,1,122,51,1,1832,55,239,1332812,9,1,0,1,1,2,3570275,bayes,application_1553590289946_8442,bigdata_2
4,23,36,46,1,520,0.7578125,0.7890625,51,1,63,760,396,3.3125,0.453125,55,3,43,35,1,872,39,71,1370312,3,1,0,1,1,1,3980642,bayes,application_1553590289946_8651,bigdata_2
11,42,16,25,0,25,0.5078125,0.5390625,114,0,126,310,891,1.3125,0.953125,118,1,106,98,0,1640,102,296,1320312,8,0,1,0,0,2,3699482,bayes,application_1553590289946_8908,bigdata_2
8,13,46,15,1,272,0.6328125,0.9140625,82,0,94,985,644,2.3125,0.203125,86,3,74,3,1,2024,70,183,1395312,1,0,0,1,0,2,2915883,bayes,application_1553590289946_9107,bigdata_2
14,32,26,36,0,767,0.8828125,0.6640625,19,1,31,535,149,4.3125,0.703125,23,2,11,66,0,1256,7,408,1345312,6,1,1,0,1,1,5335433,bayes,application_1553590289946_9300,bigdata_2
4,35,33,12,1,953,0.7890625,0.8203125,122,0,118,254,334,4.5625,0.015625,31,1,19,74,1,1736,78,211,1314062,5,1,1,0,0,1,8426654,bayes,application_1553590289946_9650,bigdata_2
10,16,13,33,0,458,0.5390625,0.5703125,59,1,55,704,829,2.5625,0.515625,94,2,82,11,0,968,15,436,1364062,1,0,0,1,1,2,3176696,bayes,application_1553590289946_10142,bigdata_2
7,25,43,44,1,211,0.6640625,0.9453125,27,1,23,479,582,1.5625,0.265625,126,3,114,106,1,584,47,99,1339062,7,0,1,0,1,2,2903595,bayes,application_1553774930840_0003,bigdata_2
13,6,23,23,0,706,0.9140625,0.6953125,90,0,86,929,87,3.5625,0.765625,63,2,51,43,0,1352,110,324,1389062,3,1,0,1,0,1,3640233,bayes,application_1553774930840_0167,bigdata_2
8,40,28,49,1,334,0.7265625,0.6328125,106,1,39,592,458,3.0625,0.390625,47,2,98,59,0,1160,126,492,1301562,9,1,0,1,0,2,3876609,bayes,application_1553774930840_0353,bigdata_2
15,21,8,28,0,829,0.9765625,0.8828125,43,0,102,142,953,1.0625,0.890625,110,3,35,122,1,1928,63,267,1351562,4,0,1,0,1,1,4320738,bayes,application_1553774930840_0590,bigdata_2
5,30,38,17,1,582,0.8515625,0.5078125,11,0,70,817,706,2.0625,0.140625,78,1,3,27,0,1544,31,380,1326562,6,0,0,1,1,1,7406677,bayes,application_1553774930840_0847,bigdata_2
12,11,18,38,0,87,0.6015625,0.7578125,74,1,7,367,211,4.0625,0.640625,15,3,66,90,1,776,94,155,1376562,2,1,1,0,0,2,3527274,bayes,application_1553774930840_1298,bigdata_2
6,24,22,24,1,984,0.6171875,0.5234375,102,1,98,845,798,3.6875,0.609375,11,2,126,126,1,920,3,253,1398437,4,0,0,0,1,1,3215221,bayes,application_1553774930840_1511,bigdata_2
12,5,42,45,0,489,0.8671875,0.7734375,39,0,35,395,303,1.6875,0.109375,74,3,63,63,0,1688,66,478,1348437,8,1,1,1,0,2,7835259,bayes,application_1553774930840_1721,bigdata_2
9,34,12,34,1,242,0.9921875,0.6484375,7,0,3,620,56,2.6875,0.859375,106,1,31,94,1,1304,98,141,1373437,1,1,0,0,0,2,7581296,bayes,application_1553774930840_2201,bigdata_2
15,15,32,13,0,737,0.7421875,0.8984375,70,1,66,170,551,4.6875,0.359375,43,3,94,31,0,536,35,366,1323437,6,0,1,1,1,1,3808346,bayes,application_1553774930840_2770,bigdata_2
7,29,27,29,1,365,0.9296875,0.9609375,118,0,51,507,922,4.1875,0.984375,59,1,15,15,0,1880,51,422,1385937,3,0,1,1,1,2,5780630,bayes,application_1553774930840_2998,bigdata_2
14,10,47,8,0,860,0.6796875,0.7109375,55,1,114,957,427,2.1875,0.484375,122,2,78,78,1,1112,114,197,1335937,7,1,0,0,0,1,3616500,bayes,application_1553774930840_3343,bigdata_2
4,38,17,19,1,613,0.5546875,0.8359375,23,1,82,282,180,1.1875,0.734375,90,3,110,47,0,728,82,310,1360937,5,1,1,1,0,1,7248693,bayes,application_1553774930840_3645,bigdata_2
10,19,37,40,0,118,0.8046875,0.5859375,86,0,19,732,675,3.1875,0.234375,27,2,47,110,1,1496,19,85,1310937,9,0,0,0,1,2,3240771,bayes,application_1553774930840_4121,bigdata_2
8,7,24,27,1,180,0.8984375,0.9296875,63,1,122,901,860,3.9375,0.546875,19,3,55,102,0,632,90,282,1329687,9,0,0,0,0,2,3787100,bayes,application_1553774930840_4319,bigdata_2
